job_id,title,company,city,location,work_mode,applications,posted_before,skills,url
4280737699,"Allakando läxhjälp Linköping, privatlärare, Generellt studiestöd",Allakando,Linköping,"Linköping, Östergötland County, Sweden",Remote,0.0,4 days ago,"瑞典语, Pick Operating System, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280737699&keywords=&location=Sweden&start=900
4273022179,Kökspersonal på 75% sökes till pinchos Trollhättan,Pinchos,Trollhättan,"Trollhättan, Västra Götaland County, Sweden",On-site,4.0,1 week ago,"Cooking, Food Pretreatment, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273022179&keywords=&location=Sweden&start=900
4276231092,Norlandia Förskolor i Linköping söker drivna timvikarie för behovsanstäl...,Norlandia Förskolor,Linköping,"Linköping, Östergötland County, Sweden",On-site,0.0,1 week ago,"AV, open source software, +5 more",https://www.linkedin.com/jobs/search/?currentJobId=4276231092&keywords=&location=Sweden&start=900
4242459836,Business Process Improvement,Sulzer,Mölndal,"Mölndal, Västra Götaland County, Sweden",On-site,100.0,Reposted 2 weeks ago,"Analytical skills, communication, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4242459836&keywords=&location=Sweden&start=900
4263442796,Lönekonsult inom Agda,Azets,Sollentuna kommun,"Sollentuna kommun, Stockholm County, Sweden",Hybrid,16.0,Reposted 1 week ago,"Swedish, PeopleSoft, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4263442796&keywords=&location=Sweden&start=900
4277376449,Sourcing Manager,PostNord,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,79.0,4 days ago,"Procurement Negotiation, Government Procurement, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277376449&keywords=&location=Sweden&start=900
4280014008,Barchef,Lindvallen Restauranger AB,Malung,"Malung, Dalarna County, Sweden",On-site,0.0,5 days ago,"Hotel Management, Cocktails, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280014008&keywords=&location=Sweden&start=900
4273243963,Bartender till Pinchos Skellefteå,Pincho Nation,Skellefteå,"Skellefteå, Västerbotten County, Sweden",On-site,0.0,1 week ago,"Bartending, Food and Drinks, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273243963&keywords=&location=Sweden&start=900
4265429644,Order- och planeringsansvarig,Textilia Sverige,Östersund,"Östersund, Jämtland County, Sweden",,11.0,3 weeks ago,"Strategy, Stakeholder Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4265429644&keywords=&location=Sweden&start=900
4281636772,"Praktiska gymnasiet Malmö, Limhamn söker elevassistent",Internetmedicin,Malmo,"Malmo, Skåne County, Sweden",On-site,0.0,2 days ago,"Operations Management, AV, +5 more",https://www.linkedin.com/jobs/search/?currentJobId=4281636772&keywords=&location=Sweden&start=925
4279606843,"Butiksmedarbetare, team kolonial, Hemköp Uppsala Rosendal",Hemköp,Katrineholm,"Katrineholm, Södermanland County, Sweden",On-site,2.0,4 days ago,"Coffee, stocking on the shelves, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279606843&keywords=&location=Sweden&start=925
4167991158,Höganäs Student Program,Höganäs AB,Höganäs,"Höganäs, Skåne County, Sweden",On-site,100.0,Reposted 2 weeks ago,"Analytical Skills, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4167991158&keywords=&location=Sweden&start=925
4281534666,Förskollärare till Berguvens förskola,Göteborgs kommun,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,0.0,2 days ago,"Training, Teaching, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281534666&keywords=&location=Sweden&start=925
4270194295,Arbetskoordinator Östergötlands Stadsmission,ArtStrike,Linköping,"Linköping, Östergötland County, Sweden",,6.0,2 weeks ago,"Operations Management, AV, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4270194295&keywords=&location=Sweden&start=925
4271050288,Gym Staff - 20 timer/uge,PureGym DK,Danmark,"Danmark, Uppsala County, Sweden",On-site,1.0,2 weeks ago,"Analytical skills, problem solving, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271050288&keywords=&location=Sweden&start=925
4262233660,Porttekniker till KONE i Bohuslän och i Mölndal och Kungsbacka,KONE,Mölndal,"Mölndal, Västra Götaland County, Sweden",,3.0,Reposted 2 weeks ago,"In-Survival Value, Open Source Software, +6 more",https://www.linkedin.com/jobs/search/?currentJobId=4262233660&keywords=&location=Sweden&start=950
4270260033,Produktionsstöd - X2000,EuroMaint Rail AB,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,14.0,2 weeks ago,"Lean Processes, AV, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4270260033&keywords=&location=Sweden&start=950
4264766373,Patent Paralegal,Munters,Kista,"Kista, Stockholm County, Sweden",Hybrid,82.0,Reposted 1 week ago,"Patent Law, Patent Examination, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4264766373&keywords=&location=Sweden&start=950
4273849509,Fastighetsmäklare,Elite Fastighetsmäklare,Norrköping,"Norrköping, Östergötland County, Sweden",Hybrid,0.0,1 week ago,"Real Estate, Negotiation, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273849509&keywords=&location=Sweden&start=950
4274038771,Barnvakt Nanny Vasastan 1-3em/v - Kollektivavtal,2007 NANNYNU AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,2.0,1 week ago,"Temporary infant care, child care, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4274038771&keywords=&location=Sweden&start=950
4275329855,Customer Support with Arabic,Dals,European Union,European Union,Remote,100.0,2 weeks ago,"Arabic, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4275329855&keywords=&location=Sweden&start=950
4268158768,Solkraft Sverige söker agenter i Stockholms län,Solkraft Sverige,Mölndal,"Mölndal, Västra Götaland County, Sweden",On-site,0.0,3 weeks ago,"Cisco Technology, Field Trip, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268158768&keywords=&location=Sweden&start=950
4280010511,Timvikarier till Hallen i Solna,Forenede Care AB,Solna,"Solna, Stockholm County, Sweden",On-site,0.0,5 days ago,"AV, Operations Management, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4280010511&keywords=&location=Sweden&start=950
4280930509,Elevassistent,Academedia,Borås,"Borås, Västra Götaland County, Sweden",On-site,0.0,2 days ago,"Advertising, Media, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280930509&keywords=&location=Sweden&start=950
4278240849,"Skogsvårdsledare till Bergslagen, Stora Enso Skog",Stora Enso,Ludvika,"Ludvika, Dalarna County, Sweden",On-site,1.0,3 days ago,"AV, Operations Management, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4278240849&keywords=&location=Sweden&start=950
4260117789,Climate and sustainability specialist,COWI,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,100.0,Reposted 2 weeks ago,"Environmental Science, Environmental Impact Assessment, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4260117789&keywords=&location=Sweden&start=950
4257039566,Vill du bygga ny kärnkraft?,Vattenfall,Uppsala,"Uppsala, Uppsala County, Sweden",On-site,75.0,Reposted 2 weeks ago,"AV, Operations Management, +7 more",https://www.linkedin.com/jobs/search/?currentJobId=4257039566&keywords=&location=Sweden&start=975
4257485891,Game Data Analyst - Games,Embark Studios,Stockholm,"Stockholm, Stockholm County, Sweden",,100.0,Reposted 20 hours ago,"Analytical Skills, Data Analysis, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4257485891&keywords=&location=Sweden&start=975
4273209639,Restaurangmedarbetare Jönköping,Holy Greens,Jönköping,"Jönköping, Jönköping County, Sweden",On-site,1.0,1 week ago,Operations Management,https://www.linkedin.com/jobs/search/?currentJobId=4273209639&keywords=&location=Sweden&start=975
4269420146,"Lagerarbetare, extra",Logent,Helsingborg,"Helsingborg, Skåne County, Sweden",On-site,13.0,3 weeks ago,"On-Shelf, Swedish, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4269420146&keywords=&location=Sweden&start=975
4277859621,Jurist inom EU:s dataförordning till PTS,Swedish Post and Telecom Authority,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,22.0,1 week ago,"Law, Legal Consultation, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277859621&keywords=&location=Sweden&start=975
4266348768,Hovmästare till Lido Club på Ystad Saltsjöbad,ESS Group,Ystad,"Ystad, Skåne County, Sweden",On-site,5.0,3 weeks ago,"Hotel Management, Food and Beverage, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4266348768&keywords=&location=Sweden&start=975
4280743830,Bli digital Mattecoach - hjälp andra med matten!,Chalmers University of Technology,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",,0.0,3 days ago,"Operations Management, Social Media, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280743830&keywords=&location=Sweden&start=975
4281356692,Medarbetare till gatuenheten,Växjö kommun,Växjö,"Växjö, Kronoberg County, Sweden",On-site,2.0,1 day ago,,https://www.linkedin.com/jobs/search/?currentJobId=4281356692&keywords=&location=Sweden&start=975
4280743279,Extrapersonal sökes till Stigen av Knut,KNUT RESTAURANG & BAR AB,Västerås,"Västerås, Västmanland County, Sweden",On-site,0.0,4 days ago,"AV, 午餐, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4280743279&keywords=&location=Sweden&start=975
4277719963,Science Journalist / Science Communications Specialist,traces&dreams,Stockholm County,"Stockholm County, Sweden",Remote,100.0,4 days ago,"Visual Arts, Visual Story, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277719963&keywords=&location=Sweden&start=975
4262601652,Ekonom,University of Gothenburg,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,44.0,Reposted 1 week ago,"Economic Research, Statistics, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4262601652&keywords=&location=Sweden&start=975
4273809384,"Städare, sanerare",KANITAS AB,Järfälla,"Järfälla, Stockholm County, Sweden",On-site,11.0,1 week ago,"Swedish, Housekeeping, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273809384&keywords=&location=Sweden&start=975
4271614075,Work & Travel in Portugal (Fully Remote Job with Accomodation Support)!,Oceanic View Solutions,Örebro,"Örebro, Örebro County, Sweden",Remote,9.0,2 weeks ago,"Pay attention to details, keep it confidential, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271614075&keywords=&location=Sweden&start=975
4280778354,Frisör till Malmö,Carl M Lundh,Malmo,"Malmo, Skåne County, Sweden",On-site,0.0,2 days ago,"Beauty, Stylist, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280778354&keywords=&location=Sweden&start=975
4273833696,Gym Staff - 35 timer/uge,PureGym DK,Danmark,"Danmark, Uppsala County, Sweden",On-site,1.0,1 week ago,"Analytical skills, problem solving, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273833696&keywords=&location=Sweden&start=975
4273230955,Boendestödjare till Nytida Sandsbro,Ambea,Ingelstad,"Ingelstad, Kronoberg County, Sweden",On-site,2.0,1 week ago,"Charity Housing, Daily Operations, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273230955&keywords=&location=Sweden&start=975
4277155779,Russian Speaking Social Media Manager- Remote (m/f/d),Transparent Hiring GmbH,EMEA,EMEA,Remote,100.0,1 week ago,"Social Media Marketing, Telegram (Software), +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277155779&keywords=&location=Sweden&start=975
4265310949,Examensarbete på Tenfifty,Tenfifty AB,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,7.0,4 weeks ago,"AV, Artificial Intelligence, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4265310949&keywords=&location=Sweden&start=975
4276115034,Finansdirektör,Svenska kraftnät,Sundbyberg,"Sundbyberg, Stockholm County, Sweden",On-site,65.0,Reposted 1 week ago,"English, GAAP, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4276115034&keywords=&location=Sweden&start=975
4262966320,Junior processingenjör,Rejlers,Linköping,"Linköping, Östergötland County, Sweden",On-site,50.0,Reposted 1 week ago,"Analytical Skills, Process Design, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4262966320&keywords=&location=Sweden&start=975
